title,venue,year,author,volume,url
Flexible Clustered Federated Learning for Client-Level Data Distribution Shift.,IEEE Trans. Parallel Distributed Syst.,2022,"Moming Duan, Duo Liu, Xinyuan Ji, Yu Wu 0016, Liang Liang 0002, Xianzhang Chen, Yujuan Tan, Ao Ren",33,https://doi.org/10.1109/TPDS.2021.3134263
Improving Federated Learning With Quality-Aware User Incentive and Auto-Weighted Model Aggregation.,IEEE Trans. Parallel Distributed Syst.,2022,"Yongheng Deng, Feng Lyu 0001, Ju Ren 0001, Yi-Chao Chen 0001, Peng Yang 0004, Yuezhi Zhou, Yaoxue Zhang",33,https://doi.org/10.1109/TPDS.2022.3195207
Incentive-Aware Autonomous Client Participation in Federated Learning.,IEEE Trans. Parallel Distributed Syst.,2022,"Miao Hu, Di Wu 0001, Yipeng Zhou, Xu Chen 0004, Min Chen 0003",33,https://doi.org/10.1109/TPDS.2022.3148113
LightFed: An Efficient and Secure Federated Edge Learning System on Model Splitting.,IEEE Trans. Parallel Distributed Syst.,2022,"Jialin Guo, Jie Wu 0001, Anfeng Liu, Neal N. Xiong",33,https://doi.org/10.1109/TPDS.2021.3127712
Min-Max Cost Optimization for Efficient Hierarchical Federated Learning in Wireless Edge Networks.,IEEE Trans. Parallel Distributed Syst.,2022,"Jie Feng 0004, Lei Liu 0031, Qingqi Pei, Keqin Li 0001",33,https://doi.org/10.1109/TPDS.2021.3131654
Multi-Task Federated Learning for Personalised Deep Neural Networks in Edge Computing.,IEEE Trans. Parallel Distributed Syst.,2022,"Jed Mills, Jia Hu 0001, Geyong Min",33,https://doi.org/10.1109/TPDS.2021.3098467
On the Benefits of Multiple Gossip Steps in Communication-Constrained Decentralized Federated Learning.,IEEE Trans. Parallel Distributed Syst.,2022,"Abolfazl Hashemi, Anish Acharya, Rudrajit Das, Haris Vikalo, Sujay Sanghavi, Inderjit S. Dhillon",33,https://doi.org/10.1109/TPDS.2021.3138977
Privacy-Preserving Efficient Federated-Learning Model Debugging.,IEEE Trans. Parallel Distributed Syst.,2022,"Anran Li, Lan Zhang 0002, Junhao Wang, Feng Han, Xiang-Yang Li 0001",33,https://doi.org/10.1109/TPDS.2021.3137321
Reputation-Aware Hedonic Coalition Formation for Efficient Serverless Hierarchical Federated Learning.,IEEE Trans. Parallel Distributed Syst.,2022,"Jer Shyuan Ng, Wei Yang Bryan Lim, Zehui Xiong, Xianbin Cao 0001, Jiangming Jin, Dusit Niyato, Cyril Leung, Chunyan Miao",33,https://doi.org/10.1109/TPDS.2021.3139039
TDFL: Truth Discovery Based Byzantine Robust Federated Learning.,IEEE Trans. Parallel Distributed Syst.,2022,"Chang Xu 0004, Yu Jia, Liehuang Zhu, Chuan Zhang 0003, Guoxie Jin, Kashif Sharif",33,https://doi.org/10.1109/TPDS.2022.3205714
Communication-Efficient Randomized Algorithm for Multi-Kernel Online Federated Learning.,IEEE Trans. Pattern Anal. Mach. Intell.,2022,"Songnam Hong, Jeongmin Chae",44,https://doi.org/10.1109/TPAMI.2021.3129809
Lazily Aggregated Quantized Gradient Innovation for Communication-Efficient Federated Learning.,IEEE Trans. Pattern Anal. Mach. Intell.,2022,"Jun Sun 0014, Tianyi Chen, Georgios B. Giannakis, Qinmin Yang, Zaiyue Yang",44,https://doi.org/10.1109/TPAMI.2020.3033286
ESync: Accelerating Intra-Domain Federated Learning in Heterogeneous Data Centers.,IEEE Trans. Serv. Comput.,2022,"Zonghang Li, Huaman Zhou, Tianyao Zhou, Hongfang Yu, Zenglin Xu, Gang Sun 0001",15,https://doi.org/10.1109/TSC.2020.3044043
Federated Learning With Heterogeneity-Aware Probabilistic Synchronous Parallel on Edge.,IEEE Trans. Serv. Comput.,2022,"Jianxin Zhao 0001, Rui Han 0001, Yongkai Yang, Benjamin Catterall, Chi Harold Liu, Lydia Y. Chen, Richard Mortier, Jon Crowcroft, Liang Wang 0009",15,https://doi.org/10.1109/TSC.2021.3109910
Pocket Diagnosis: Secure Federated Learning Against Poisoning Attack in the Cloud.,IEEE Trans. Serv. Comput.,2022,"Zhuoran Ma, Jianfeng Ma 0001, Yinbin Miao, Ximeng Liu, Kim-Kwang Raymond Choo, Robert H. Deng",15,https://doi.org/10.1109/TSC.2021.3090771
Communication-Efficient Federated Learning Using Censored Heavy Ball Descent.,IEEE Trans. Signal Inf. Process. over Networks,2022,"Yicheng Chen 0001, Rick S. Blum, Brian M. Sadler",8,https://doi.org/10.1109/TSIPN.2022.3212315
Decentralized Federated Learning: Balancing Communication and Computing Costs.,IEEE Trans. Signal Inf. Process. over Networks,2022,"Wei Liu 0115, Li Chen 0015, Wenyi Zhang 0001",8,https://doi.org/10.1109/TSIPN.2022.3151242
Decentralized and Model-Free Federated Learning: Consensus-Based Distillation in Function Space.,IEEE Trans. Signal Inf. Process. over Networks,2022,"Akihito Taya, Takayuki Nishio, Masahiro Morikura, Koji Yamamoto 0001",8,https://doi.org/10.1109/TSIPN.2022.3205549
Federated Generalized Bayesian Learning via Distributed Stein Variational Gradient Descent.,IEEE Trans. Signal Process.,2022,"Rahif Kassab, Osvaldo Simeone",70,https://doi.org/10.1109/TSP.2022.3168490
Federated Learning Under Importance Sampling.,IEEE Trans. Signal Process.,2022,"Elsa Rizk, Stefan Vlaski, Ali H. Sayed",70,https://doi.org/10.1109/TSP.2022.3210365
Federated Online Deep Learning for CSIT and CSIR Estimation of FDD Multi-User Massive MIMO Systems.,IEEE Trans. Signal Process.,2022,"Xuanyu Zheng, Vincent K. N. Lau",70,https://doi.org/10.1109/TSP.2022.3171065
Robust Aggregation for Federated Learning.,IEEE Trans. Signal Process.,2022,"Krishna Pillutla, Sham M. Kakade, Zaïd Harchaoui",70,https://doi.org/10.1109/TSP.2022.3153135
Sample-Based and Feature-Based Federated Learning for Unconstrained and Constrained Nonconvex Optimization via Mini-batch SSCA.,IEEE Trans. Signal Process.,2022,"Ying Cui 0001, Yangchen Li, Chencheng Ye",70,https://doi.org/10.1109/TSP.2022.3185895
A Privacy-Preserving Federated Learning Method for Probabilistic Community-Level Behind-the-Meter Solar Generation Disaggregation.,IEEE Trans. Smart Grid,2022,"Jun Lin 0004, Jin Ma 0001, Jianguo Zhu 0001",13,https://doi.org/10.1109/TSG.2021.3115904
Federated Reinforcement Learning for Decentralized Voltage Control in Distribution Networks.,IEEE Trans. Smart Grid,2022,"Haotian Liu, Wenchuan Wu 0001",13,https://doi.org/10.1109/TSG.2022.3169361
Privacy-Preserving Household Characteristic Identification With Federated Learning Method.,IEEE Trans. Smart Grid,2022,"Jun Lin 0004, Jin Ma 0001, Jianguo Zhu 0001",13,https://doi.org/10.1109/TSG.2021.3125677
A Blockchain Based Federated Learning for Message Dissemination in Vehicular Networks.,IEEE Trans. Veh. Technol.,2022,"Ferheen Ayaz, Zhengguo Sheng, Daxin Tian, Yong Liang Guan 0001",71,https://doi.org/10.1109/TVT.2021.3132226
A Privacy-Protected Popularity Prediction Scheme for Content Caching Based on Federated Learning.,IEEE Trans. Veh. Technol.,2022,"Kailun Wang, Na Deng",71,https://doi.org/10.1109/TVT.2022.3179413
Adaptive Deadline Determination for Mobile Device Selection in Federated Learning.,IEEE Trans. Veh. Technol.,2022,"Jaewook Lee 0002, Haneul Ko, Sangheon Pack",71,https://doi.org/10.1109/TVT.2021.3136308
Adaptive Hierarchical Federated Learning Over Wireless Networks.,IEEE Trans. Veh. Technol.,2022,"Bo Xu 0020, Wenchao Xia, Wanli Wen, Pei Liu 0004, Haitao Zhao 0004, Hongbo Zhu 0002",71,https://doi.org/10.1109/TVT.2021.3135541
Client Selection for Federated Learning With Label Noise.,IEEE Trans. Veh. Technol.,2022,"Miao Yang, Hua Qian, Ximin Wang, Yong Zhou 0006, Hongbin Zhu",71,https://doi.org/10.1109/TVT.2021.3131852
Cybertwin-Driven Federated Learning Based Personalized Service Provision for 6G-V2X.,IEEE Trans. Veh. Technol.,2022,"Sahaya Beni Prathiba, Gunasekaran Raja, Sudha Anbalagan, Sugeerthi Gurumoorthy, Neeraj Kumar 0001, Mohsen Guizani",71,https://doi.org/10.1109/TVT.2021.3133291
Data Privacy of Wireless Charging Vehicle to Grid (V2G) Networks With Federated Learning.,IEEE Trans. Veh. Technol.,2022,"Shiva Raj Pokhrel, Mohammad Belayet Hossain",71,https://doi.org/10.1109/TVT.2022.3175173
Distributed Federated Deep Reinforcement Learning Based Trajectory Optimization for Air-Ground Cooperative Emergency Networks.,IEEE Trans. Veh. Technol.,2022,"Silei Wu, Wenjun Xu 0001, Fengyu Wang, Guojun Li, Miao Pan",71,https://doi.org/10.1109/TVT.2022.3175592
Dynamic Spectrum Access for Internet-of-Things Based on Federated Deep Reinforcement Learning.,IEEE Trans. Veh. Technol.,2022,"Feng Li 0008, Bowen Shen, Jiale Guo, Kwok-Yan Lam, Guiyi Wei, Li Wang 0041",71,https://doi.org/10.1109/TVT.2022.3166535
Edge Computing-Enabled Internet of Vehicles: Towards Federated Learning Empowered Scheduling.,IEEE Trans. Veh. Technol.,2022,"Feng Sun, Zhenjiang Zhang, Sherali Zeadally, Guangjie Han, Shiyuan Tong",71,https://doi.org/10.1109/TVT.2022.3182782
Energy-Efficient Federated Learning Over UAV-Enabled Wireless Powered Communications.,IEEE Trans. Veh. Technol.,2022,"Quoc-Viet Pham, Mai Le, Thien Huynh-The, Zhu Han 0001, Won-Joo Hwang",71,https://doi.org/10.1109/TVT.2022.3150004
Federated Multi-Agent Deep Reinforcement Learning for Resource Allocation of Vehicle-to-Vehicle Communications.,IEEE Trans. Veh. Technol.,2022,"Xiang Li, Lingyun Lu, Wei Ni 0001, Abbas Jamalipour, Dalin Zhang 0003, Haifeng Du",71,https://doi.org/10.1109/TVT.2022.3173057
On the Design of Federated Learning in Latency and Energy Constrained Computation Offloading Operations in Vehicular Edge Computing Systems.,IEEE Trans. Veh. Technol.,2022,"Swapnil Sadashiv Shinde, Arash Bozorgchenani, Daniele Tarchi, Qiang Ni",71,https://doi.org/10.1109/TVT.2021.3135332
Practical Privacy-Preserving Federated Learning in Vehicular Fog Computing.,IEEE Trans. Veh. Technol.,2022,"Yiran Li, Hongwei Li 0001, Guowen Xu, Tao Xiang 0001, Rongxing Lu",71,https://doi.org/10.1109/TVT.2022.3150806
Semi-Synchronous Federated Learning Protocol With Dynamic Aggregation in Internet of Vehicles.,IEEE Trans. Veh. Technol.,2022,"Feiyuan Liang, Qinglin Yang, Ruiqi Liu, Junbo Wang 0001, Kento Sato, Jian Guo",71,https://doi.org/10.1109/TVT.2022.3148872
System Optimization of Federated Learning Networks With a Constrained Latency.,IEEE Trans. Veh. Technol.,2022,"Zichao Zhao, Junjuan Xia, Lisheng Fan, Xianfu Lei, George K. Karagiannidis, Arumugam Nallanathan",71,https://doi.org/10.1109/TVT.2021.3128559
The Role of Communication Time in the Convergence of Federated Edge Learning.,IEEE Trans. Veh. Technol.,2022,"Yipeng Zhou, Yao Fu, Zhenxiao Luo, Miao Hu, Di Wu 0001, Quan Z. Sheng, Shui Yu 0001",71,https://doi.org/10.1109/TVT.2022.3144099
Inspecting the Running Process of Horizontal Federated Learning via Visual Analytics.,IEEE Trans. Vis. Comput. Graph.,2022,"Quan Li, Xiguang Wei, Huanbin Lin, Yang Liu 0165, Tianjian Chen, Xiaojuan Ma",28,https://doi.org/10.1109/TVCG.2021.3074010
Asynchronous Federated Learning Over Wireless Communication Networks.,IEEE Trans. Wirel. Commun.,2022,"Zhongyu Wang, Zhaoyang Zhang 0001, Yuqing Tian, Qianqian Yang 0002, Hangguan Shan, Wei Wang 0021, Tony Q. S. Quek",21,https://doi.org/10.1109/TWC.2022.3153495
Bandwidth Allocation for Multiple Federated Learning Services in Wireless Edge Networks.,IEEE Trans. Wirel. Commun.,2022,"Jie Xu 0001, Heqiang Wang, Lixing Chen",21,https://doi.org/10.1109/TWC.2021.3113346
Communication Efficient Federated Learning With Energy Awareness Over Wireless Networks.,IEEE Trans. Wirel. Commun.,2022,"Richeng Jin, Xiaofan He, Huaiyu Dai",21,https://doi.org/10.1109/TWC.2021.3138394
Communication-Efficient Federated Edge Learning via Optimal Probabilistic Device Scheduling.,IEEE Trans. Wirel. Commun.,2022,"Maojun Zhang, Guangxu Zhu, Shuai Wang 0004, Jiamo Jiang, Qing Liao 0001, Caijun Zhong, Shuguang Cui",21,https://doi.org/10.1109/TWC.2022.3166941
Convergence of Federated Learning Over a Noisy Downlink.,IEEE Trans. Wirel. Commun.,2022,"Mohammad Mohammadi Amiri, Deniz Gündüz, Sanjeev R. Kulkarni, H. Vincent Poor",21,https://doi.org/10.1109/TWC.2021.3103874
Cooperative Multigroup Broadcast 360° Video Delivery Network: A Hierarchical Federated Deep Reinforcement Learning Approach.,IEEE Trans. Wirel. Commun.,2022,"Fenghe Hu, Yansha Deng, A. Hamid Aghvami",21,https://doi.org/10.1109/TWC.2021.3126147
Deploying Federated Learning in Large-Scale Cellular Networks: Spatial Convergence Analysis.,IEEE Trans. Wirel. Commun.,2022,"Zhenyi Lin, Xiaoyang Li 0002, Vincent K. N. Lau, Yi Gong 0001, Kaibin Huang",21,https://doi.org/10.1109/TWC.2021.3104834
FedFog: Network-Aware Optimization of Federated Learning Over Wireless Fog-Cloud Systems.,IEEE Trans. Wirel. Commun.,2022,"Van-Dinh Nguyen, Symeon Chatzinotas, Björn E. Ottersten, Trung Q. Duong",21,https://doi.org/10.1109/TWC.2022.3167263
Federated Edge Learning With Misaligned Over-the-Air Computation.,IEEE Trans. Wirel. Commun.,2022,"Yulin Shao, Deniz Gündüz, Soung Chang Liew",21,https://doi.org/10.1109/TWC.2021.3125798
Federated Learning Over Multihop Wireless Networks With In-Network Aggregation.,IEEE Trans. Wirel. Commun.,2022,"Xianhao Chen, Guangyu Zhu, Yiqin Deng, Yuguang Fang",21,https://doi.org/10.1109/TWC.2022.3168538
Federated Learning With Non-IID Data in Wireless Networks.,IEEE Trans. Wirel. Commun.,2022,"Zhongyuan Zhao 0001, Chenyuan Feng, Wei Hong, Jiamo Jiang, Chao Jia, Tony Q. S. Quek, Mugen Peng",21,https://doi.org/10.1109/TWC.2021.3108197
Federated Learning for Channel Estimation in Conventional and RIS-Assisted Massive MIMO.,IEEE Trans. Wirel. Commun.,2022,"Ahmet M. Elbir, Sinem Coleri",21,https://doi.org/10.1109/TWC.2021.3128392
Federated Learning on the Road Autonomous Controller Design for Connected and Autonomous Vehicles.,IEEE Trans. Wirel. Commun.,2022,"Tengchan Zeng, Omid Semiari, Mingzhe Chen, Walid Saad, Mehdi Bennis",21,https://doi.org/10.1109/TWC.2022.3183996
Federated Learning via Intelligent Reflecting Surface.,IEEE Trans. Wirel. Commun.,2022,"Zhibin Wang, Jiahang Qiu, Yong Zhou 0006, Yuanming Shi, Liqun Fu 0001, Wei Chen 0002, Khaled B. Letaief",21,https://doi.org/10.1109/TWC.2021.3099505
Federated Learning via Over-the-Air Computation With Statistical Channel State Information.,IEEE Trans. Wirel. Commun.,2022,"Shusen Jing, Chengshan Xiao",21,https://doi.org/10.1109/TWC.2022.3175887
Federated Learning-Based Content Popularity Prediction in Fog Radio Access Networks.,IEEE Trans. Wirel. Commun.,2022,"Yanxiang Jiang, Yuting Wu, Fu-Chun Zheng, Mehdi Bennis, Xiaohu You 0001",21,https://doi.org/10.1109/TWC.2021.3124586
Incentivizing Federated Learning Under Long-Term Energy Constraint via Online Randomized Auctions.,IEEE Trans. Wirel. Commun.,2022,"Yulan Yuan, Lei Jiao 0002, Konglin Zhu, Lin Zhang 0013",21,https://doi.org/10.1109/TWC.2021.3137024
Integrating Over-the-Air Federated Learning and Non-Orthogonal Multiple Access: What Role Can RIS Play?,IEEE Trans. Wirel. Commun.,2022,"Wanli Ni, Yuanwei Liu, Zhaohui Yang 0001, Hui Tian 0003, Xuemin Shen",21,https://doi.org/10.1109/TWC.2022.3181214
Inter-Server Collaborative Federated Learning for Ultra-Dense Edge Computing.,IEEE Trans. Wirel. Commun.,2022,"Hongzhi Guo, Weifeng Huang, Jiajia Liu 0001, Yutao Wang",21,https://doi.org/10.1109/TWC.2021.3137843
Joint Optimization of Communications and Federated Learning Over the Air.,IEEE Trans. Wirel. Commun.,2022,"Xin Fan 0004, Yue Wang 0019, Yan Huo, Zhi Tian",21,https://doi.org/10.1109/TWC.2021.3130111
Joint Scheduling and Resource Allocation for Hierarchical Federated Edge Learning.,IEEE Trans. Wirel. Commun.,2022,"Wanli Wen, Zihan Chen, Howard H. Yang, Wenchao Xia, Tony Q. S. Quek",21,https://doi.org/10.1109/TWC.2022.3144140
Joint User Association and Resource Allocation for Wireless Hierarchical Federated Learning With IID and Non-IID Data.,IEEE Trans. Wirel. Commun.,2022,"Shengli Liu 0002, Guanding Yu, Xianfu Chen, Mehdi Bennis",21,https://doi.org/10.1109/TWC.2022.3162595
Mobile Reconfigurable Intelligent Surfaces for NOMA Networks: Federated Learning Approaches.,IEEE Trans. Wirel. Commun.,2022,"Ruikang Zhong, Xiao Liu 0018, Yuanwei Liu, Yue Chen 0002, Zhu Han 0001",21,https://doi.org/10.1109/TWC.2022.3181747
Mobility-Aware Cluster Federated Learning in Hierarchical Wireless Networks.,IEEE Trans. Wirel. Commun.,2022,"Chenyuan Feng, Howard H. Yang, Deshun Hu, Zhiwei Zhao, Tony Q. S. Quek, Geyong Min",21,https://doi.org/10.1109/TWC.2022.3166386
Relay-Assisted Cooperative Federated Learning.,IEEE Trans. Wirel. Commun.,2022,"Zehong Lin, Hang Liu 0007, Ying-Jun Angela Zhang",21,https://doi.org/10.1109/TWC.2022.3155596
Statistical Federated Learning for Beyond 5G SLA-Constrained RAN Slicing.,IEEE Trans. Wirel. Commun.,2022,"Hatim Chergui, Luis Blanco, Christos V. Verikoukis",21,https://doi.org/10.1109/TWC.2021.3109377
To Talk or to Work: Dynamic Batch Sizes Assisted Time Efficient Federated Learning Over Future Mobile Edge Devices.,IEEE Trans. Wirel. Commun.,2022,"Dian Shi, Liang Li, Maoqiang Wu, Minglei Shu, Rong Yu, Miao Pan, Zhu Han 0001",21,https://doi.org/10.1109/TWC.2022.3189320
User Access Control in Open Radio Access Networks: A Federated Deep Reinforcement Learning Approach.,IEEE Trans. Wirel. Commun.,2022,"Yang Cao, Shao-Yu Lien, Ying-Chang Liang, Kwang-Cheng Chen, Xuemin Shen",21,https://doi.org/10.1109/TWC.2021.3123500
Wirelessly Powered Federated Edge Learning: Optimal Tradeoffs Between Convergence and Power Transfer.,IEEE Trans. Wirel. Commun.,2022,"Qunsong Zeng, Yuqing Du, Kaibin Huang",21,https://doi.org/10.1109/TWC.2021.3098716
User Selection for Federated Learning in a Wireless Environment: A Process to Minimize the Negative Effect of Training Data Correlation and Improve Performance.,IEEE Veh. Technol. Mag.,2022,"Chen Sun 0006, Songtao Wu, Tao Cui",17,https://doi.org/10.1109/MVT.2022.3153274
Blockchain and Federated Deep Reinforcement Learning Based Secure Cloud-Edge-End Collaboration in Power IoT.,IEEE Wirel. Commun.,2022,"Sunxuan Zhang, Zhao Wang, Zhenyu Zhou, Yang Wang, Hui Zhang, Geng Zhang, Huixia Ding, Shahid Mumtaz, Mohsen Guizani",29,https://doi.org/10.1109/MWC.010.2100491
Deep Federated Learning Enhanced Secure POI Microservices for Cyber-Physical Systems.,IEEE Wirel. Commun.,2022,"Zhiwei Guo, Keping Yu, Zhihan Lv, Kim-Kwang Raymond Choo, Peng Shi 0001, Joel J. P. C. Rodrigues",29,https://doi.org/10.1109/MWC.002.2100272
Federated Learning Driven Secure Internet of Medical Things.,IEEE Wirel. Commun.,2022,"Junqiao Fan, Xuehe Wang, Yanxiang Guo, Xiping Hu 0001, Bin Hu 0001",29,https://doi.org/10.1109/MWC.008.00475
Federated-Learning-Driven Radio Access Networks.,IEEE Wirel. Commun.,2022,,29,https://doi.org/10.1109/MWC.102.2100113
Satellite-Based Computing Networks with Federated Learning.,IEEE Wirel. Commun.,2022,"Hao Chen 0048, Ming Xiao 0001, Zhibo Pang",29,https://doi.org/10.1109/MWC.008.00353
Toward Energy-Efficient Federated Learning Over 5G+ Mobile Devices.,IEEE Wirel. Commun.,2022,"Dian Shi, Liang Li, Rui Chen 0026, Pavana Prakash, Miao Pan, Yuguang Fang",29,https://doi.org/10.1109/MWC.003.2100028
Toward Federated-Learning-Enabled Visible Light Communication in 6G Systems.,IEEE Wirel. Commun.,2022,"Shimaa Naser, Lina Bariah, Sami Muhaidat, Paschalis C. Sofotasios, Mahmoud Al-Qutayri, Ernesto Damiani, Mérouane Debbah",29,https://doi.org/10.1109/MWC.005.00334
A Novel Joint Dataset and Computation Management Scheme for Energy-Efficient Federated Learning in Mobile Edge Computing.,IEEE Wirel. Commun. Lett.,2022,"Jingyeom Kim, Doyeon Kim, Joohyung Lee 0001, Jungyeon Hwang",11,https://doi.org/10.1109/LWC.2022.3147236
A Stackelberg Incentive Mechanism for Wireless Federated Learning With Differential Privacy.,IEEE Wirel. Commun. Lett.,2022,"Zhenning Yi, Yutao Jiao, Wenting Dai, Guoxin Li, Haichao Wang 0001, Yuhua Xu 0001",11,https://doi.org/10.1109/LWC.2022.3181509
Client Scheduling in Wireless Federated Learning Based on Channel and Learning Qualities.,IEEE Wirel. Commun. Lett.,2022,"Jichao Leng, Zihuai Lin, Ming Ding 0001, Peng Wang 0078, David B. Smith 0001, Branka Vucetic",11,https://doi.org/10.1109/LWC.2022.3141792
FBI: A Federated Learning-Based Blockchain-Embedded Data Accumulation Scheme Using Drones for Internet of Things.,IEEE Wirel. Commun. Lett.,2022,"Anik Islam, Ahmed Al Amin, Soo Young Shin",11,https://doi.org/10.1109/LWC.2022.3151873
Federated Dropout - A Simple Approach for Enabling Federated Learning on Resource Constrained Devices.,IEEE Wirel. Commun. Lett.,2022,"Dingzhu Wen, Ki Jun Jeon, Kaibin Huang",11,https://doi.org/10.1109/LWC.2022.3149783
Federated Learning-Based Localization With Heterogeneous Fingerprint Database.,IEEE Wirel. Commun. Lett.,2022,"Xin Cheng, Chuan Ma, Jun Li 0004, Haiwei Song, Feng Shu 0002, Jiangzhou Wang",11,https://doi.org/10.1109/LWC.2022.3169215
Ground-Assisted Federated Learning in LEO Satellite Constellations.,IEEE Wirel. Commun. Lett.,2022,"Nasrin Razmi, Bho Matthiesen, Armin Dekorsy, Petar Popovski",11,https://doi.org/10.1109/LWC.2022.3141120
Multichannel ALOHA Optimization for Federated Learning With Multiple Models.,IEEE Wirel. Commun. Lett.,2022,"Rafael Valente da Silva, Jinho Choi 0001, Jihong Park, Glauber Brante, Richard Demo Souza",11,https://doi.org/10.1109/LWC.2022.3196241
Wireless Federated Learning With Dynamic Quantization and Bandwidth Adaptation.,IEEE Wirel. Commun. Lett.,2022,"Wenjun Feng, Xian Zhang 0001",11,https://doi.org/10.1109/LWC.2022.3202645
Accelerating Federated Learning via Parallel Servers: A Theoretically Guaranteed Approach.,IEEE/ACM Trans. Netw.,2022,"Xuezheng Liu, Zhicong Zhong, Yipeng Zhou, Di Wu 0001, Xu Chen 0004, Min Chen 0003, Quan Z. Sheng",30,https://doi.org/10.1109/TNET.2022.3168939
Multi-Stage Hybrid Federated Learning Over Large-Scale D2D-Enabled Fog Networks.,IEEE/ACM Trans. Netw.,2022,"Seyyedali Hosseinalipour, Sheikh Shams Azam, Christopher G. Brinton, Nicolò Michelusi, Vaneet Aggarwal, David J. Love, Huaiyu Dai",30,https://doi.org/10.1109/TNET.2022.3143495
Clustered Graph Federated Personalized Learning.,IEEECONF,2022,"François Gauthier 0002, Vinay Chakravarthi Gogineni, Stefan Werner 0001, Yih-Fang Huang, Anthony Kuh",,https://doi.org/10.1109/IEEECONF56349.2022.10051979
Heirarchical Federated Learning in Delay Sensitive Communication Networks.,IEEECONF,2022,"Abdulmoneam Ali, Ahmed Arafa 0001",,https://doi.org/10.1109/IEEECONF56349.2022.10052096
"Joint Bandwidth Allocation, Computation Control, and Device Scheduling for Federated Learning with Energy Harvesting Devices.",IEEECONF,2022,"Li Zeng, Dingzhu Wen, Guangxu Zhu, Changsheng You, Qimei Chen, Yuanming Shi",,https://doi.org/10.1109/IEEECONF56349.2022.10051949
On Multi-Round Privacy in Federated Learning.,IEEECONF,2022,"August Deer, Ramy E. Ali, Amir Salman Avestimehr",,https://doi.org/10.1109/IEEECONF56349.2022.10051869
Layer-Based Communication-Efficient Federated Learning with Privacy Preservation.,IEICE Trans. Inf. Syst.,2022,"Zhuotao Lian, Weizheng Wang, Huakun Huang, Chunhua Su",105-D,https://doi.org/10.1587/transinf.2021bcp0006
Bandwidth constrained client selection and scheduling for federated learning over SD-WAN.,IET Commun.,2022,"Chunhui Du, Jianhang Xiao, Wei Guo 0003",16,https://doi.org/10.1049/cmu2.12333
Unequal error protection transmission for federated learning.,IET Commun.,2022,"Sihui Zheng, Xiang Chen 0007",16,https://doi.org/10.1049/cmu2.12379
Implementation of Federated Learning on Resource-constrained devices: Lessons learned.,IFIP Networking,2022,"Thomas Tsouparopoulos, Iordanis Koutsopoulos",,https://doi.org/10.23919/IFIPNetworking55013.2022.9829814
Federated Learning for Industrial Entity Extraction.,IFTC,2022,"Shengze Fu, Xiaoli Zhao, Chi Yang",,https://doi.org/10.1007/978-981-99-0856-1_36
Prototype-Based Clustered Federated Learning for Semantic Segmentation of Aerial Images.,IGARSS,2022,"Boning Zhang, Xiaokang Zhang, Man-On Pun, Ming Liu",,https://doi.org/10.1109/IGARSS46834.2022.9883127
A Nearest Neighbor Under-sampling Strategy for Vertical Federated Learning in Financial Domain.,IH&amp;MMSec,2022,"Denghao Li, Jianzong Wang, Lingwei Kong, Shijing Si, Zhangcheng Huang, Chenyu Huang, Jing Xiao 0006",,https://doi.org/10.1145/3531536.3532960
Intellectual Property (IP) Protection for Deep Learning and Federated Learning Models.,IH&amp;MMSec,2022,,,https://doi.org/10.1145/3531536.3532957
Addressing Privacy in Recommender Systems with Federated Learning.,IIR,2022,"Vito Walter Anelli, Tommaso Di Noia, Eugenio Di Sciascio, Antonio Ferrara, Alberto Carlo Maria Mancino",,https://ceur-ws.org/Vol-3177/paper2.pdf
Adapt to Adaptation: Learning Personalization for Cross-Silo Federated Learning.,IJCAI,2022,"Jun Luo 0010, Shandong Wu",,https://doi.org/10.24963/ijcai.2022/301
Continual Federated Learning Based on Knowledge Distillation.,IJCAI,2022,"Yuhang Ma, Zhongle Xie, Jue Wang 0019, Ke Chen 0005, Lidan Shou",,https://doi.org/10.24963/ijcai.2022/303
FedCG: Leverage Conditional GAN for Protecting Privacy and Maintaining Competitive Performance in Federated Learning.,IJCAI,2022,"Yuezhou Wu, Yan Kang 0001, Jiahuan Luo, Yuanqin He, Lixin Fan, Rong Pan, Qiang Yang 0001",,https://doi.org/10.24963/ijcai.2022/324
Personalized Federated Learning With a Graph.,IJCAI,2022,"Fengwen Chen, Guodong Long, Zonghan Wu, Tianyi Zhou 0001, Jing Jiang 0002",,https://doi.org/10.24963/ijcai.2022/357
Personalized Federated Learning with Contextualized Generalization.,IJCAI,2022,"Xueyang Tang, Song Guo 0001, Jingcai Guo",,https://doi.org/10.24963/ijcai.2022/311
Private Semi-Supervised Federated Learning.,IJCAI,2022,"Chenyou Fan, Junjie Hu 0003, Jianwei Huang 0001",,https://doi.org/10.24963/ijcai.2022/279
Federated Learning: A Hype or a Trend?,IJCCI,2022,,,https://doi.org/10.5220/0011598500003332
A Blockchain-based Multi-layer Decentralized Framework for Robust Federated Learning.,IJCNN,2022,"Di Wu 0050, Nai Wang, Jiale Zhang, Yuan Zhang 0007, Yong Xiang 0001, Longxiang Gao",,https://doi.org/10.1109/IJCNN55064.2022.9892039
